"filename", "language", "XML", "JSON", "C#", "Batch", "Markdown", "Log", "Shell Script", "YAML", "ShaderLab", "HLSL", "comment", "blank", "total"
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-comparer-equals.md", "Markdown", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 8, 28
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-comparer-float.md", "Markdown", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 14, 47
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-comparer-quaternion.md", "Markdown", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 14, 47
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-comparer-vector2.md", "Markdown", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 14, 48
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-comparer-vector3.md", "Markdown", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 14, 48
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-comparer-vector4.md", "Markdown", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 14, 48
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-custom-assertion.md", "Markdown", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 22, 66
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-custom-attributes.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-custom-constraints.md", "Markdown", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 10, 32
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-custom-equality-comparers.md", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 12, 33
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-custom-yield-instructions.md", "Markdown", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 23, 61
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-execution-settings.md", "Markdown", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 17
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-filter.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 16
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-icallbacks.md", "Markdown", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 12, 48
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-ierror-callbacks.md", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 10
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-itest-adaptor.md", "Markdown", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-itest-result-adaptor.md", "Markdown", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 2, 26
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-itest-run-settings.md", "Markdown", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-recompile-scripts.md", "Markdown", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-setup-and-cleanup.md", "Markdown", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 36, 92
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-test-runner-api.md", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 5, 23
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-test-utils.md", "Markdown", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 10, 41
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-tests-monobehaviour.md", "Markdown", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 14, 51
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-tests-parameterized.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 7, 19
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/reference-wait-for-domain-reload.md", "Markdown", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 3, 19
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/resources.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/workflow-create-playmode-test.md", "Markdown", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 13, 28
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/workflow-create-test-assembly.md", "Markdown", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 18
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/workflow-create-test.md", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 19, 37
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/workflow-run-playmode-test-standalone.md", "Markdown", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 11, 21
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/Documentation~/workflow-run-test.md", "Markdown", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 10, 19
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/LICENSE.md", "Markdown", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 6
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/CallbacksDelegator.cs", "C#", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 17, 137
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/CallbacksDelegatorListener.cs", "C#", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/CallbacksHolder.cs", "C#", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 5, 10, 70
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ExecutionSettings.cs", "C#", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 1, 10, 58
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/Filter.cs", "C#", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ICallbacks.cs", "C#", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ICallbacksDelegator.cs", "C#", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ICallbacksHolder.cs", "C#", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/IErrorCallbacks.cs", "C#", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ITestAdaptor.cs", "C#", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ITestAdaptorFactory.cs", "C#", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ITestResultAdaptor.cs", "C#", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 40, 19, 87
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ITestRunSettings.cs", "C#", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ITestRunnerApi.cs", "C#", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/ITestTreeRebuildCallbacks.cs", "C#", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/RunState.cs", "C#", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/TestAdaptor.cs", "C#", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 4, 11, 143
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/TestAdaptorFactory.cs", "C#", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 14, 92
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/TestMode.cs", "C#", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/TestResultAdaptor.cs", "C#", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 6, 88
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/TestRunnerApi.cs", "C#", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 1, 20, 121
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/Api/TestStatus.cs", "C#", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/AssemblyInfo.cs", "C#", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineParser/CommandLineOption.cs", "C#", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineParser/CommandLineOptionSet.cs", "C#", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineParser/ICommandLineOption.cs", "C#", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/Executer.cs", "C#", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 18, 135
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/ExecutionSettings.cs", "C#", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/ExitCallbacks.cs", "C#", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/ISettingsBuilder.cs", "C#", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/LogSavingCallbacks.cs", "C#", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/LogWriter.cs", "C#", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 13, 93
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/ResultsSavingCallbacks.cs", "C#", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 9, 51
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/ResultsWriter.cs", "C#", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 1, 15, 104
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/RunData.cs", "C#", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/RunSettings.cs", "C#", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/SettingsBuilder.cs", "C#", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 25, 189
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/SetupException.cs", "C#", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/CommandLineTest/TestStarter.cs", "C#", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 12, 83
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/AssetsDatabaseHelper.cs", "C#", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/GuiHelper.cs", "C#", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 25, 109
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/IAssetsDatabaseHelper.cs", "C#", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/IGuiHelper.cs", "C#", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListBuilder/RenderingOptions.cs", "C#", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListBuilder/ResultSummarizer.cs", "C#", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 59, 21, 175
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListBuilder/TestFilterSettings.cs", "C#", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 19, 105
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListBuilder/TestTreeViewBuilder.cs", "C#", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 1, 17, 111
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListGuiHelper.cs", "C#", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 22, 136
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListTreeView/Icons.cs", "C#", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListTreeView/TestListTreeViewDataSource.cs", "C#", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 15, 99
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListTreeView/TestListTreeViewGUI.cs", "C#", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestListTreeView/TestTreeViewItem.cs", "C#", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 16, 138
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestRunnerResult.cs", "C#", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 3, 17, 149
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/TestRunnerUIFilter.cs", "C#", 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 18, 178
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/UITestRunnerFilter.cs", "C#", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 7, 22, 164
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/Views/EditModeTestListGUI.cs", "C#", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 13, 93
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/Views/PlayModeTestListGUI.cs", "C#", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 2, 25, 242
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/GUI/Views/TestListGUIBase.cs", "C#", 0, 0, 471, 0, 0, 0, 0, 0, 0, 0, 1, 69, 541
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/NUnitExtension/Attributes/AssetPipelineIgnore.cs", "C#", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 9, 8, 64
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/NUnitExtension/Attributes/ITestPlayerBuildModifier.cs", "C#", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/NUnitExtension/Attributes/TestPlayerBuildModifierAttribute.cs", "C#", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/NUnitExtension/TestRunnerStateSerializer.cs", "C#", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 1, 26, 163
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/RequireApiProfileAttribute.cs", "C#", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/RequirePlatformSupportAttribute.cs", "C#", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestBuildAssemblyFilter.cs", "C#", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 3, 23
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/AttributeFinderBase.cs", "C#", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 17, 105
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/DelayedCallback.cs", "C#", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 5, 44
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/EditModeLauncher.cs", "C#", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 3, 27, 162
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/EditModeLauncherContextSettings.cs", "C#", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/PlatformSetup/AndroidPlatformSetup.cs", "C#", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 8, 67
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/PlatformSetup/ApplePlatformSetup.cs", "C#", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 2, 8, 43
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/PlatformSetup/IPlatformSetup.cs", "C#", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/PlatformSetup/LuminPlatformSetup.cs", "C#", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/PlatformSetup/PlatformSpecificSetup.cs", "C#", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 24, 124
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/PlatformSetup/StadiaPlatformSetup.cs", "C#", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/home/artem/Documents/GithubProjects/ProjectXClient/LibraryBacj/PackageCache/com.unity.test-framework@1.1.19/UnityEditor.TestRunner/TestLaunchers/PlatformSetup/SwitchPlatformSetup.cs", "C#", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 6, 6, 42
